,time,d2m,t2m,slhf,ssr,str,sshf,tp,lcc,r
4532,1981-03-16 12:00:00,295.7327,305.50192,-338.6412777777778,705.5700555555557,-70.70479166666667,-179.61275,0.0,0.09701982,60.01373
4533,1981-03-16 12:00:00,295.7327,305.50192,-338.6412777777778,705.5700555555557,-70.70479166666667,-179.61275,0.0,0.09701982,60.01373
4534,1981-03-17 12:00:00,296.32288,304.69034,-325.09894444444444,664.9899444444444,-54.58766666666667,-172.88330555555555,9.8319724e-05,0.37329286,65.40677
4535,1981-03-17 12:00:00,296.32288,304.69034,-325.09894444444444,664.9899444444444,-54.58766666666667,-172.88330555555555,9.8319724e-05,0.37329286,65.40677
4536,1981-03-18 12:00:00,296.76132,301.77237,-220.70397222222223,416.67116666666664,-42.149566666666665,-87.04895833333333,3.146194e-05,0.86003995,68.60679
4537,1981-03-18 12:00:00,296.76132,301.77237,-220.70397222222223,416.67116666666664,-42.149566666666665,-87.04895833333333,3.146194e-05,0.86003995,68.60679
4538,1981-03-19 12:00:00,295.47183,303.27774,-221.11566666666667,387.86041666666665,-33.23158055555555,-75.14822777777778,2.6874244e-05,0.9818717,58.800537
4539,1981-03-19 12:00:00,295.47183,303.27774,-221.11566666666667,387.86041666666665,-33.23158055555555,-75.14822777777778,2.6874244e-05,0.9818717,58.800537
4540,1981-03-20 12:00:00,296.36633,303.51474,-289.2389166666667,569.656888888889,-49.16623333333333,-133.2518138888889,3.6049634e-05,0.9303862,63.74762
4541,1981-03-20 12:00:00,296.36633,303.51474,-289.2389166666667,569.656888888889,-49.16623333333333,-133.2518138888889,3.6049634e-05,0.9303862,63.74762
4542,1981-03-21 12:00:00,296.56152,303.71817,-261.1034027777778,487.22511111111106,-42.36148333333333,-106.07433333333333,4.784763e-05,0.9496132,61.4539
4543,1981-03-21 12:00:00,296.56152,303.71817,-261.1034027777778,487.22511111111106,-42.36148333333333,-106.07433333333333,4.784763e-05,0.9496132,61.4539
4544,1981-03-22 12:00:00,294.8049,304.3627,-376.57058333333333,789.4749444444444,-92.91441666666667,-196.84284722222222,6.556511e-07,0.15854609,57.44988
4545,1981-03-22 12:00:00,294.8049,304.3627,-376.57058333333333,789.4749444444444,-92.91441666666667,-196.84284722222222,6.556511e-07,0.15854609,57.44988
4546,1981-03-23 12:00:00,295.07315,302.73383,-329.5516666666667,661.7801388888889,-68.66219444444444,-149.8834888888889,9.17539e-06,0.07001054,58.591145
4547,1981-03-23 12:00:00,295.07315,302.73383,-329.5516666666667,661.7801388888889,-68.66219444444444,-149.8834888888889,9.17539e-06,0.07001054,58.591145
4548,1981-03-24 12:00:00,295.04633,301.29767,-208.2992222222222,363.0192222222222,-33.796683333333334,-69.62691111111111,7.865578e-05,0.862573,62.122036
4549,1981-03-24 12:00:00,295.04633,301.29767,-208.2992222222222,363.0192222222222,-33.796683333333334,-69.62691111111111,7.865578e-05,0.862573,62.122036
4550,1981-03-25 12:00:00,295.32385,301.1678,-263.99604166666666,514.8574444444445,-46.85284722222222,-125.3932638888889,5.898997e-06,0.98998976,62.401756
4551,1981-03-25 12:00:00,295.32385,301.1678,-263.99604166666666,514.8574444444445,-46.85284722222222,-125.3932638888889,5.898997e-06,0.98998976,62.401756
4552,1981-03-26 12:00:00,295.55972,303.07217,-314.8176388888889,647.4367222222223,-56.07105,-170.79446111111113,6.556511e-07,0.995178,58.75418
4553,1981-03-26 12:00:00,295.55972,303.07217,-314.8176388888889,647.4367222222223,-56.07105,-170.79446111111113,6.556511e-07,0.995178,58.75418
4554,1981-03-27 12:00:00,295.35898,301.97223,-238.1681388888889,421.74177777777777,-31.748194444444444,-84.5423611111111,0.00025562942,0.89553356,76.733116
4555,1981-03-27 12:00:00,295.35898,301.97223,-238.1681388888889,421.74177777777777,-31.748194444444444,-84.5423611111111,0.00025562942,0.89553356,76.733116
4556,1981-03-28 12:00:00,295.24612,301.12424,-323.23555555555555,623.8980555555555,-56.31239444444444,-127.73049999999999,3.8016587e-05,0.19963989,64.55322
4557,1981-03-28 12:00:00,295.24612,301.12424,-323.23555555555555,623.8980555555555,-56.31239444444444,-127.73049999999999,3.8016587e-05,0.19963989,64.55322
